orientation,1
timestamp_nanosecond,local_timestamp_milliseconds,accel_x_mps2,accel_y_mps2,accel_z_mps2,rotation_x_sin_theta_by_2,rotation_y_sin_theta_by_2,rotation_z_sin_theta_by_2,rotation_cos_theta_by_2,angvelocity_x_radps,angvelocity_y_radps,angvelocity_z_radps,yaw,pitch,roll,bbi
1622750419599,1622750419599,10.663315,1.3695918,-0.2754737,-0.5450496,-0.48341066,-0.5681529,0.38267136,0.12965234,-0.023212196,0.0076355906,1.8189582,-0.1276981,-1.5966244,
1622750419699,1622750419700,10.619048,1.2197413,-0.3687938,-0.5406391,-0.48908707,-0.56359196,0.38841647,0.13652436,-0.010231691,0.011147963,1.8171026,-0.11429404,-1.6055118,
1622750419800,1622750419801,10.426426,1.0115658,-0.037387855,-0.5389129,-0.49105507,-0.5613734,0.39153248,0.13805148,-0.018630842,-0.0038177953,1.8149238,-0.096716106,-1.5743822,
1622750419901,1622750419902,9.887741,1.0594223,-0.1797608,-0.5352102,-0.4967705,-0.5560107,0.39701533,0.1331647,-0.03466558,-0.013133216,1.7903024,-0.10672031,-1.5889745,
1622750420002,1622750420002,10.463514,1.1730813,-0.5401797,-0.5325468,-0.49887577,-0.55457366,0.39995614,0.13331741,-0.038330667,-0.013591352,1.7698193,-0.11149815,-1.6223756,
1622750420103,1622750420103,10.262517,1.2675978,-0.39391842,-0.52946985,-0.50215065,-0.550588,0.40541247,0.13514996,-0.008857286,-0.00167983,1.7422434,-0.12280525,-1.6091617,
1622750420203,1622750420204,10.461122,1.4940187,-0.22642085,-0.52700233,-0.50485647,-0.54833263,0.4083134,0.12965234,-0.0045813546,-0.00167983,1.7080897,-0.14182425,-1.592437,
1622750420305,1622750420305,10.469497,1.50359,-0.38793638,-0.5219369,-0.50949836,-0.54450643,0.41413286,0.12827793,-0.014660334,-0.0010689828,1.6986306,-0.14254442,-1.6078334,
1622750420406,1622750420407,10.1955185,1.556232,0.21774685,-0.51844406,-0.51145446,-0.5434402,0.41749588,0.13652436,-0.018325418,0.0019852535,1.684768,-0.1514357,-1.5494424,
1622750420506,1622750420507,10.088738,1.7021942,0.0032901312,-0.5134583,-0.5148367,-0.54046863,0.4233171,0.13973132,-0.019088976,0.008093726,1.6616594,-0.16714798,-1.5704702,
1622750420607,1622750420607,10.547263,1.0342976,-0.8859426,-0.5112888,-0.51706564,-0.5385061,0.42572063,0.13942589,-0.00335966,0.007941014,1.7316102,-0.09740973,-1.654597,
1622750420706,1622750420707,9.823135,1.5430715,-0.4142574,-0.50588715,-0.5220372,-0.53471726,0.43085125,0.13484453,-0.009009997,-6.1084726E-4,1.6577306,-0.15567602,-1.6129429,
1622750420807,1622750420807,9.985847,0.58893347,-0.549751,-0.50455153,-0.52302927,-0.5335474,0.43266073,0.13728791,0.007330167,-0.004275931,1.7518256,-0.05881972,-1.6257938,
1622750420907,1622750420908,9.517751,1.5885352,-0.082851484,-0.4985059,-0.5291284,-0.5299173,0.43669516,0.140953,0.018783553,-0.010384403,1.6273949,-0.16537185,-1.579501,
1622750421008,1622750421008,10.309177,1.7225332,-0.082851484,-0.49494937,-0.53162175,-0.52844626,0.43948597,0.13606623,-0.020463383,-0.012064233,1.6157361,-0.16555272,-1.5788329,
1622750421109,1622750421109,10.856236,1.3995022,-0.40827537,-0.48950255,-0.53346777,-0.52688164,0.44519114,0.13973132,-0.04734066,0.0013744063,1.6326766,-0.12811564,-1.608386,
1622750421210,1622750421211,10.746166,1.3456637,-0.7112665,-0.48694482,-0.53630364,-0.52454334,0.44734487,0.13392825,-0.03955236,0.0027488125,1.6133468,-0.12430506,-1.6368879,
1622750421311,1622750421311,10.719846,1.2340983,-0.73399836,-0.4833827,-0.5410814,-0.5191575,0.45171618,0.13026318,-0.02107423,-0.0022906773,1.6061509,-0.114352785,-1.6391606,
1622750421411,1622750421412,9.999007,1.0211371,-0.48006004,-0.481195,-0.5440267,-0.51620996,0.45388728,0.12949961,-0.012522369,3.0542363E-4,1.599716,-0.10165474,-1.6187702,
1622750421512,1622750421512,10.025329,1.1503495,-0.78783685,-0.4773832,-0.5475494,-0.51184034,0.45860043,0.12430742,-0.009468133,-0.007482879,1.5679106,-0.11389657,-1.6492198,
1622750421613,1622750421613,10.129416,1.2918252,-0.39511484,-0.47540656,-0.5493943,-0.50967216,0.4608566,0.12598725,-0.02351762,-0.021379653,1.5491763,-0.12675193,-1.6097833,
1622750421714,1622750421715,9.900902,0.94337034,-0.35084763,-0.47341442,-0.54992324,-0.506697,0.46553338,0.1331647,-0.038330667,0.0015271181,1.5737445,-0.094935246,-1.6062174,
1622750421816,1622750421816,9.756136,1.2714862,-0.0062811594,-0.46963227,-0.55328894,-0.5049035,0.4673215,0.1357608,-3.0542363E-4,0.003206948,1.5370058,-0.12959635,-1.5714401,
1622750421917,1622750421917,10.40848,1.2352947,0.11844472,-0.4658395,-0.557433,-0.50020534,0.47122884,0.13163759,-0.0029015245,-0.008246438,1.5428643,-0.11812143,-1.5594171,
1622750422017,1622750422018,9.904491,1.5789639,-0.18454644,-0.4628085,-0.55851084,-0.49938932,0.47379768,0.1369825,-0.014965758,-0.0047340663,1.4926507,-0.15806171,-1.5894268,
1622750422118,1622750422118,10.450354,1.1599208,-0.15343975,-0.45851302,-0.5620643,-0.49569675,0.47763404,0.1357608,-0.02611372,0.010537115,1.5254036,-0.11052917,-1.585478,
1622750422219,1622750422220,10.750952,1.11685,-0.47168517,-0.45511007,-0.56472427,-0.49365517,0.47986025,0.13484453,-0.033291176,0.0019852535,1.5184555,-0.10341375,-1.614642,
1622750422320,1622750422320,10.245768,1.1563315,-0.5063811,-0.4511571,-0.56832236,-0.48977163,0.48331225,0.13560809,-0.030236939,-0.016340164,1.5004634,-0.112248026,-1.6201795,
1622750422421,1622750422422,10.014561,1.8340986,-0.7316055,-0.44993675,-0.5692801,-0.4882138,0.4848963,0.13850962,-0.024128467,-0.025808297,1.4254197,-0.18066481,-1.643721,
1622750422522,1622750422523,10.118649,1.2810575,-0.15104693,-0.44602537,-0.57244587,-0.4857829,0.48721868,0.14171657,-0.003206948,-0.016798299,1.483916,-0.12591974,-1.5857228,
1622750422623,1622750422623,9.902099,1.3767704,-0.23001008,-0.44314674,-0.5751706,-0.48350528,0.48889917,0.14018944,-0.0077883024,-0.016798299,1.4652818,-0.13811575,-1.5940206,
1622750422723,1622750422724,10.430015,1.7763717,-0.3484548,-0.4368327,-0.5795575,-0.48126978,0.49159917,0.14141114,-0.016187452,-0.009009997,1.4302301,-0.1686025,-1.6041927,
1622750422824,1622750422824,10.418051,1.5550356,-0.4142574,-0.43334857,-0.58178973,-0.47986215,0.49341875,0.14293826,-0.02367033,-0.009468133,1.4361881,-0.14805435,-1.6105388,
1622750422925,1622750422925,10.013365,1.6004993,-0.56410795,-0.43068957,-0.58354044,-0.4784396,0.49505815,0.14675605,-0.009315421,-0.012369657,1.4148995,-0.15824892,-1.6270723,
1622750423026,1622750423026,10.130613,1.6950158,-0.58683974,-0.42611742,-0.5874992,-0.47527355,0.49737683,0.14583978,-0.004428643,-0.010689827,1.3994653,-0.16550818,-1.628659,
1622750423127,1622750423128,10.373783,1.5191432,-0.37716866,-0.41966754,-0.5916547,-0.4720185,0.5010213,0.14782503,-0.0219905,0.0025961008,1.4127219,-0.14531243,-1.6071382,
1622750423228,1622750423228,9.640084,1.7536399,-0.35084763,-0.4168201,-0.59316355,-0.47082704,0.5027324,0.1446181,-0.0219905,0.005955761,1.3742987,-0.1798271,-1.607175,
1622750423329,1622750423329,10.441978,1.442573,-0.75553375,-0.41312894,-0.5956266,-0.4688602,0.50470144,0.14553437,-0.0151184695,0.009315421,1.3868312,-0.13692884,-1.6430259,
1622750423429,1622750423429,10.013365,1.4569299,0.15194423,-0.40786773,-0.5998396,-0.4648064,0.50773156,0.1473669,-0.006413896,6.1084726E-4,1.3937476,-0.14446826,-1.5556233,
1622750423529,1622750423529,9.762118,1.4868401,-0.2742773,-0.40349525,-0.6035347,-0.46026158,0.51097625,0.14370182,-0.020310672,0.0027488125,1.3628219,-0.1510868,-1.598885,
1622750423630,1622750423631,10.815558,0.7363912,-1.2152548,-0.40126014,-0.60462075,-0.45858923,0.5129522,0.13896775,-0.015882028,-4.5813544E-4,1.3977426,-0.06755754,-1.6826887,
1622750423731,1622750423732,10.395319,1.9764715,-0.2958127,-0.39790788,-0.6063088,-0.45675635,0.51520145,0.13805148,-0.013133216,-0.011453386,1.3123909,-0.18781406,-1.599245,
1622750423832,1622750423833,11.391332,0.89072824,-1.3456637,-0.3949994,-0.60891646,-0.45324227,0.5174627,0.15286453,-0.03863609,-0.011147963,1.3664352,-0.077498056,-1.6883819,
1622750423933,1622750423933,9.787243,1.2882359,-1.049851,-0.3939657,-0.60836,-0.45282894,0.51926404,0.14492351,-0.016798299,-0.018478129,1.3110441,-0.1301336,-1.677655,
1622750424033,1622750424033,9.272487,1.7141583,-0.7926225,-0.38908136,-0.6124256,-0.44858143,0.5218479,0.13942589,0.029320668,-0.025502874,1.263286,-0.18215163,-1.6560701,
1622750424134,1622750424134,9.647263,1.1467602,-0.2623132,-0.38636026,-0.6160913,-0.44526455,0.5223952,0.13652436,0.028098974,-0.004275931,1.320858,-0.1182705,-1.59798,
1622750424234,1622750424234,10.0372925,1.5418751,0.1698904,-0.38050956,-0.6190112,-0.44168445,0.52626264,0.13805148,-0.008246438,0.0193944,1.2974712,-0.15240167,-1.553872,
1622750424335,1622750424335,10.378569,1.4138591,-0.22881366,-0.37843475,-0.62050045,-0.43934184,0.52796316,0.13942589,-0.04718795,0.043370154,1.2802384,-0.13536276,-1.5928395,
1622750424434,1622750424435,11.23191,1.1443675,-0.4226323,-0.37563556,-0.6243623,-0.43220896,0.53128624,0.1357608,-0.053449135,0.04902049,1.28388,-0.101463705,-1.6084064,
1622750424535,1622750424535,10.470693,1.2065809,-0.5593223,-0.3748593,-0.6265045,-0.42800033,0.53271794,0.13072132,-0.031764057,0.029931515,1.2517473,-0.11456616,-1.6241635,
1622750424636,1622750424636,9.839885,1.3791631,-0.33170503,-0.37294132,-0.63011,-0.4208508,0.53550047,0.13408098,0.006872032,0.01175881,1.2249523,-0.13917531,-1.6044939,
1622750424736,1622750424736,10.183554,1.1395818,-0.4022933,-0.37123254,-0.6314586,-0.4180256,0.5373091,0.1368298,0.004428643,0.0051922016,1.2339118,-0.11135436,-1.61028,
1622750424836,1622750424837,9.946365,1.3671991,-0.011066805,-0.36750996,-0.6341102,-0.41304958,0.5405837,0.13774605,-0.019088976,0.010384403,1.2155708,-0.13660103,-1.571909,
1622750424937,1622750424937,10.852647,1.2496517,-0.5243273,-0.36592162,-0.63559765,-0.41038367,0.541943,0.14171657,-0.03466558,0.016187452,1.20548,-0.11450988,-1.6190721,
1622750425038,1622750425038,10.566405,1.4868401,-0.6622137,-0.3620558,-0.6397393,-0.40369484,0.54468316,0.14141114,-0.036650836,0.0193944,1.1623594,-0.13952588,-1.6333861,
1622750425138,1622750425138,10.62503,1.3384851,-0.56410795,-0.35952666,-0.6404032,-0.4016561,0.54708016,0.13927318,-0.023212196,0.017867282,1.1668172,-0.12514019,-1.6238389,
1622750425238,1622750425239,10.640583,1.0295119,-0.5736792,-0.35497895,-0.64233494,-0.39719003,0.55103165,0.13805148,-0.014660334,0.0019852535,1.1667511,-0.0963141,-1.6246585,
1622750425338,1622750425339,9.870992,1.2520444,-0.056530435,-0.35249832,-0.64302206,-0.39530757,0.5531722,0.140953,-0.006413896,-0.009468133,1.1598506,-0.12616502,-1.5765232,
1622750425439,1622750425439,9.917651,1.1228321,-0.2335993,-0.3482093,-0.64421123,-0.39152044,0.5571839,0.14141114,-0.01007898,-0.014507622,1.1446776,-0.11270449,-1.5943458,
1622750425540,1622750425540,10.3797655,1.4114662,-0.31256247,-0.34573936,-0.64471525,-0.38981265,0.5593323,0.14186928,-0.024739314,-0.00335966,1.1237035,-0.13509302,-1.6008999,
1622750425641,1622750425641,10.72822,1.7177476,-0.30538398,-0.3390928,-0.6461094,-0.38778463,0.5631889,0.14248012,-0.03955236,0.006872032,1.0978482,-0.15870407,-1.5992541,
1622750425740,1622750425741,10.508978,1.1312069,-0.7292127,-0.33639315,-0.6472868,-0.38632864,0.5644552,0.14171657,-0.023212196,0.01175881,1.1069105,-0.10697381,-1.6400747,
1622750425841,1622750425841,10.354641,1.076172,-0.39750767,-0.33068258,-0.6505625,-0.38185814,0.56709945,0.13774605,-7.635591E-4,3.0542363E-4,1.102885,-0.10348388,-1.6091669,
1622750425941,1622750425942,10.092328,1.3731811,-0.56530434,-0.32806912,-0.65183425,-0.37896383,0.569095,0.1357608,-0.0029015245,-0.014049487,1.0685688,-0.13502236,-1.6267512,
1622750426042,1622750426042,10.089935,1.1503495,-0.31375888,-0.32419777,-0.6532289,-0.37456366,0.57261676,0.1369825,-0.014202199,-0.007941014,1.0699337,-0.11346507,-1.6018826,
1622750426142,1622750426143,10.232607,1.2726825,-0.46809593,-0.32124722,-0.65431887,-0.37249672,0.5743807,0.13728791,-0.023212196,-0.0021379655,1.0513554,-0.12361181,-1.61651,
1622750426243,1622750426243,10.252946,1.4497514,-0.44895336,-0.31546086,-0.65635,-0.36867175,0.5777285,0.13438639,-0.027335415,-0.005803049,1.0235572,-0.14033459,-1.6145561,
1622750426344,1622750426345,10.321141,0.76749784,-0.40947178,-0.31353757,-0.6576805,-0.3660752,0.5789123,0.131943,-0.02779355,-0.0030542363,1.0578823,-0.07416698,-1.6104486,
1622750426444,1622750426445,10.57837,1.3444673,0.009272188,-0.30883926,-0.6601089,-0.36158547,0.58148986,0.13026318,-0.028404398,-0.005497625,1.0278512,-0.12641804,-1.5699198,
1622750426545,1622750426546,10.646565,1.1922239,-0.9302098,-0.3071292,-0.6606681,-0.35934243,0.5831487,0.13209572,-0.03420745,-0.0193944,0.9914876,-0.11109767,-1.6579468,
1622750426646,1622750426646,9.709476,1.3863416,-0.8668,-0.30577242,-0.66152364,-0.35702184,0.58431596,0.13453911,-0.012522369,-0.010689827,0.9603811,-0.14126939,-1.6598339,
1622750426746,1622750426746,9.357432,1.2894323,-0.6406783,-0.3009258,-0.6642253,-0.3523286,0.58661145,0.13087402,0.029320668,-0.008246438,0.96784043,-0.13661942,-1.6391569,
1622750426847,1622750426847,10.990234,1.8317057,-0.79740816,-0.29440284,-0.6672267,-0.34742838,0.5894311,0.13209572,0.014354911,-0.007941014,0.93745005,-0.16472349,-1.6432254,
1622750426947,1622750426947,11.674881,0.53389853,-0.7196414,-0.29177245,-0.668289,-0.34522852,0.59082645,0.13942589,-0.04795151,0.032374904,1.0020715,-0.04561225,-1.6323586,
1622750427047,1622750427047,10.814362,1.6674982,-0.38315073,-0.2886553,-0.67165303,-0.33851892,0.5924232,0.13392825,-0.07375981,0.016034741,0.94011796,-0.15289363,-1.6062113,
1622750427147,1622750427147,10.049257,0.54466623,-0.9182457,-0.2876662,-0.67387426,-0.3351825,0.5922789,0.13270657,-0.04886778,-0.007941014,0.96165776,-0.053922463,-1.6619178,
1622750427248,1622750427249,9.423235,0.9601201,-0.31016964,-0.28561842,-0.6761121,-0.3317167,0.5926707,0.12904148,0.033443887,-0.040926766,0.94913846,-0.101483606,-1.6036998,
1622750427348,1622750427349,8.989835,1.5801603,0.5563313,-0.27999064,-0.67855984,-0.32803243,0.59460616,0.13285927,0.03451287,-0.024281178,0.9557489,-0.17366894,-1.5089906,
1622750427449,1622750427450,11.688042,1.3887345,-0.0529412,-0.27405888,-0.68016183,-0.32412514,0.59767425,0.13240114,-0.011300675,-0.007941014,0.93576765,-0.118261054,-1.5753258,
1622750427550,1622750427550,10.689636,1.1862419,0.09810573,-0.27165782,-0.68161356,-0.32163167,0.59846306,0.13896775,-0.046424393,0.023823043,0.941382,-0.1105144,-1.5616189,
1622750427650,1622750427650,11.466705,1.0773684,-0.045762733,-0.27048633,-0.6833538,-0.3184913,0.59868854,0.14141114,-0.07666133,0.031611346,0.92841357,-0.093680464,-1.5747873,
1622750427751,1622750427752,11.504991,0.57816577,-0.5171488,-0.26841357,-0.6871896,-0.31155616,0.5988801,0.13270657,-0.027182704,0.018172706,0.92957455,-0.050160673,-1.6157161,
1622750427852,1622750427852,9.899706,1.3863416,-0.42622152,-0.26713938,-0.68869406,-0.30844155,0.59933364,0.13453911,0.026571855,-0.018172706,0.8712883,-0.13900673,-1.6138237,
1622750427953,1622750427953,10.820344,0.8751749,-0.3915256,-0.26085207,-0.6905939,-0.30407187,0.60214335,0.14385453,3.0542363E-4,-0.021226943,0.8949734,-0.080654114,-1.6069647,
1622750428054,1622750428054,11.216356,0.846461,-0.6358926,-0.2576858,-0.69150037,-0.30209184,0.6034615,0.14248012,-0.033443887,-0.008704574,0.8678421,-0.07520358,-1.627429,
1622750428155,1622750428155,10.461122,1.4497514,-0.17018951,-0.25260141,-0.69419825,-0.29737073,0.60485697,0.13774605,-0.043981,-0.0071774554,0.85250753,-0.13768959,-1.5870637,
1622750428256,1622750428257,10.984252,1.407877,-0.88235337,-0.25000998,-0.69625664,-0.29447848,0.60498273,0.14370182,-0.031764057,-0.007941014,0.81092393,-0.12707235,-1.6509532,
1622750428357,1622750428358,10.76172,0.93619186,-0.038584266,-0.24328384,-0.6988823,-0.29113704,0.6063132,0.140953,-0.007330167,-0.011911522,0.8581005,-0.08677376,-1.5743816,
1622750428458,1622750428458,10.220643,1.4605191,0.6152545,-0.240405,-0.70017743,-0.28859857,0.6071803,0.13728791,-0.003206948,-0.0010689828,0.8572045,-0.14168496,-1.5106716,
1622750428559,1622750428559,10.143773,1.9513469,-0.70648086,-0.23348607,-0.7000353,-0.28667265,0.61094487,0.14263284,-0.014660334,-0.006566608,0.7664117,-0.18959902,-1.6403308,
1622750428659,1622750428660,10.351051,1.2005987,-0.43100718,-0.2294174,-0.7007905,-0.28573412,0.6120591,0.15194826,-0.009468133,-0.0045813546,0.8016559,-0.11537302,-1.6124113,
1622750428760,1622750428761,10.748559,1.244866,-0.3999005,-0.22356811,-0.69992614,-0.2844951,0.61577857,0.15072656,-0.024128467,-0.0077883024,0.7844146,-0.115224294,-1.6079842,
1622750428862,1622750428863,10.209875,1.3564314,-0.36161533,-0.2207774,-0.69902855,-0.28403574,0.618013,0.1487413,-0.026571855,1.5271181E-4,0.7682426,-0.13199957,-1.6061997,
1622750428963,1622750428963,10.589137,1.1946167,-0.56769717,-0.21383886,-0.70052046,-0.2801064,0.62055176,0.14492351,-0.0219905,0.007941014,0.75300163,-0.11218057,-1.6243564,
1622750429062,1622750429063,9.6783695,1.3444673,-1.1446666,-0.20981961,-0.7007177,-0.27936646,0.6220328,0.14507623,0.0056503373,0.013744064,0.69168323,-0.13708788,-1.6885201,
1622750429163,1622750429163,9.290433,2.0458634,-0.4010969,-0.20292984,-0.702295,-0.2741402,0.6248587,0.14186928,0.009315421,0.0013744063,0.69252545,-0.21655689,-1.6139426,
1622750429264,1622750429264,10.433604,1.4389837,-0.23958136,-0.19944942,-0.70295805,-0.27182528,0.62624353,0.13850962,-0.027335415,0.008399149,0.7124604,-0.13701789,-1.5937548,
1622750429365,1622750429365,11.292029,0.8847462,-0.16061822,-0.19470277,-0.70212805,-0.26737466,0.63056946,0.1368298,-0.044897273,0.016187452,0.72272915,-0.07818377,-1.5850194,
1622750429466,1622750429466,10.2361965,1.6004993,-1.1147562,-0.19270673,-0.7024414,-0.2650699,0.6318055,0.13881505,-0.019547112,-0.0077883024,0.62733746,-0.15420382,-1.6792722,
1622750429566,1622750429566,10.042078,0.8751749,-0.6478567,-0.18744276,-0.7055434,-0.25720143,0.6331833,0.12751436,0.007330167,-0.014507622,0.6642231,-0.08675169,-1.6352212,
1622750429667,1622750429667,10.136595,1.3971093,0.37328035,-0.18525153,-0.70625776,-0.25437072,0.6341746,0.13514996,0.004123219,-0.015729317,0.6867886,-0.1368737,-1.5339879,
1622750429767,1622750429768,10.0265255,1.0785648,-0.20368902,-0.1800964,-0.7063439,-0.24853781,0.63786566,0.13240114,0.020768806,-0.015271181,0.65584147,-0.107137136,-1.5911086,
1622750429868,1622750429868,9.886545,1.0917253,-1.082154,-0.1764705,-0.7062661,-0.2471288,0.6395105,0.13041589,0.009009997,-0.010689827,0.594045,-0.109332025,-1.6798196,
1622750429968,1622750429969,10.155738,1.3839488,-0.13190435,-0.17062554,-0.7070714,-0.24273184,0.6418864,0.13881505,-0.017867282,-0.010231691,0.629549,-0.13542704,-1.5837837,
1622750430068,1622750430069,10.992627,0.85483587,-1.1853445,-0.1681099,-0.7062704,-0.24150883,0.64389026,0.1368298,-0.024128467,-0.015576605,0.5891326,-0.077162765,-1.6782122,
1622750430169,1622750430169,10.091131,1.2197413,-0.67058855,-0.16240212,-0.70699286,-0.23787993,0.6459101,0.14171657,-0.016798299,-0.0045813546,0.5878088,-0.12002687,-1.6371521,
1622750430269,1622750430269,9.87817,1.8194425,-0.48963133,-0.15965338,-0.7086347,-0.23469502,0.6459612,0.13759334,-0.011300675,-0.021685077,0.5687388,-0.18192828,-1.6203228,
1622750430368,1622750430369,10.6154585,1.3636098,0.10049855,-0.15362805,-0.7110581,-0.22929516,0.64669824,0.13453911,-0.009773556,-0.011147963,0.60772353,-0.12774982,-1.5613294,
1622750430470,1622750430470,10.196714,1.3576277,-0.13429718,-0.15049572,-0.71228427,-0.22662333,0.6470271,0.13805148,-0.028862532,-0.00335966,0.5813125,-0.1323538,-1.5839663,
1622750430570,1622750430571,10.321141,1.4330016,0.21894327,-0.14472964,-0.71245617,-0.22315717,0.6493538,0.13637166,-0.03420745,-0.00167983,0.5866808,-0.13792878,-1.5495864,
1622750430671,1622750430671,10.967503,1.224527,-0.2958127,-0.1412583,-0.71334696,-0.22085817,0.64992607,0.13484453,-0.022448637,-0.00671932,0.5544193,-0.11114991,-1.5977615,
1622750430772,1622750430772,10.347463,1.1802598,-0.3819543,-0.13643065,-0.7147582,-0.2154714,0.6512138,0.131943,-0.015423893,-0.016951011,0.53842604,-0.11349526,-1.6076925,
1622750430872,1622750430873,10.159626,1.7368901,-0.48245287,-0.13485456,-0.71477884,-0.2128224,0.6523895,0.1357608,-0.0012216945,-0.02183779,0.50687724,-0.16913612,-1.618248,
1622750430972,1622750430973,10.016953,1.7021942,-0.34366915,-0.12895986,-0.7160989,-0.20808485,0.6536608,0.1357608,-0.0051922016,-0.031611346,0.5053188,-0.16822629,-1.6050916,
1622750431073,1622750431073,9.996614,1.6399808,0.09571291,-0.12607019,-0.71595705,-0.20625217,0.6549594,0.1357608,-0.011453386,0.0062611843,0.52245504,-0.16259785,-1.5612221,
1622750431173,1622750431174,10.674083,1.6722839,-0.39631125,-0.12275653,-0.71633464,-0.20421657,0.65581334,0.13850962,-0.013744064,0.0132859275,0.48222256,-0.15529917,-1.6079077,
1622750431274,1622750431275,10.3797655,1.285843,-0.8895318,-0.11487736,-0.7174209,-0.20036228,0.6572408,0.13087402,-0.018783553,-0.00503949,0.44687542,-0.12280626,-1.6562861,
1622750431374,1622750431375,10.435997,1.2870395,-0.4441677,-0.1102438,-0.71810746,-0.19478686,0.6589583,0.13362284,-0.0151184695,-0.0077883024,0.46503413,-0.12259745,-1.6133318,
1622750431475,1622750431475,10.304392,1.1682956,-0.14267205,-0.10773191,-0.7182154,-0.19296876,0.6597905,0.13392825,-0.014202199,-0.018783553,0.47299644,-0.112885594,-1.5846412,
1622750431576,1622750431577,10.20509,1.3516457,-0.2216352,-0.105633035,-0.71884227,-0.18989035,0.66034013,0.131943,-0.007330167,-0.031458635,0.45216957,-0.13165106,-1.592511,
1622750431676,1622750431677,9.473484,1.2364911,0.0032901312,-0.10043279,-0.71902263,-0.184973,0.66234785,0.13240114,-0.0015271181,-0.03970507,0.4449687,-0.12978756,-1.570449,
1622750431776,1622750431777,9.993026,1.4054842,-0.023030918,-0.09702627,-0.71970034,-0.18205288,0.6629284,0.13163759,-0.006872032,-0.035581853,0.4378327,-0.13972959,-1.573101,
1622750431877,1622750431878,10.856236,1.625624,0.16271193,-0.09041838,-0.7197174,-0.17919075,0.6646218,0.1357608,-0.0076355906,-0.033596598,0.4291143,-0.1486202,-1.5558096,
1622750431978,1622750431978,10.231411,1.2690933,-0.4334,-0.08683619,-0.7202071,-0.17693384,0.66517335,0.12873606,-0.014202199,-0.028251685,0.39328825,-0.123299144,-1.6131308,
1622750432079,1622750432079,10.346266,1.5813566,-0.14386846,-0.079428606,-0.7206602,-0.17350338,0.6665107,0.12873606,-0.014660334,-0.022143213,0.3949527,-0.151655,-1.5847008,
1622750432179,1622750432180,10.676476,1.6914265,-0.94695956,-0.07701668,-0.7209851,-0.17143232,0.6669781,0.12781979,-0.0056503373,-0.022906773,0.33336458,-0.15651533,-1.6592607,
1622750432280,1622750432280,10.346266,1.5622141,0.18305093,-0.0700974,-0.722074,-0.16721384,0.66763395,0.12171131,-0.014965758,-0.033902023,0.3882244,-0.14983788,-1.5531057,
1622750432381,1622750432382,10.142577,1.11685,-0.34366915,-0.06766156,-0.721905,-0.1655233,0.6684887,0.11987878,-0.009315421,-0.02611372,0.35725024,-0.10961076,-1.6046672,
1622750432482,1622750432482,10.590334,1.570589,-0.45732823,-0.062425576,-0.7226266,-0.16012928,0.6695315,0.12216945,-0.014354911,-0.021685077,0.3253005,-0.14709574,-1.6139531,
1622750432582,1622750432582,10.231411,1.4138591,-0.7710871,-0.05969908,-0.72334874,-0.15757595,0.6696062,0.118198946,-0.013744064,-0.030695075,0.30072594,-0.13693494,-1.6460189,
1622750432682,1622750432683,9.884152,1.0474582,-0.116351,-0.05479278,-0.7236293,-0.15311462,0.6707565,0.11865708,-0.012980504,-0.022906773,0.3346952,-0.10557218,-1.5825672,
1622750432783,1622750432784,10.251749,1.759622,-0.8380861,-0.052300196,-0.7238662,-0.15098442,0.67118263,0.106440134,-0.019852536,-0.023059484,0.27004802,-0.16943035,-1.6523654,
1622750432884,1622750432884,9.979865,1.8122641,0.54317075,-0.046111815,-0.7243964,-0.14673713,0.6720058,0.112548605,-0.030236939,-0.027488127,0.34240288,-0.17937478,-1.5164233,
1622750432984,1622750432985,9.552447,1.3109677,-0.09361918,-0.04457817,-0.7237201,-0.14491196,0.6732329,0.105982,0.009773556,-0.048562355,0.3009781,-0.13638046,-1.5805966,
1622750433085,1622750433085,10.206285,1.2580265,-0.2742773,-0.041662168,-0.7246941,-0.13797918,0.67382824,0.10521844,0.039857782,-0.033596598,0.27869385,-0.12259755,-1.5976633,
1622750433186,1622750433187,9.753743,1.3779668,-0.17856438,-0.039333813,-0.7239796,-0.1360507,0.6751271,0.10521844,0.030847786,-0.037567105,0.27495617,-0.14032367,-1.5891016,
1622750433287,1622750433287,9.522537,1.5059828,-0.03499503,-0.032468945,-0.7236023,-0.13262542,0.6765767,0.10262234,0.003970507,-0.042453885,0.26923573,-0.15684922,-1.5744712,
1622750433388,1622750433388,10.319945,1.7608184,-0.14027923,-0.029157745,-0.72378266,-0.13093437,0.67686385,0.104760304,-0.016340164,-0.030236939,0.25705177,-0.16898014,-1.5843885,
1622750433488,1622750433489,10.455139,1.4174483,-0.5880362,-0.023871144,-0.7249973,-0.12763104,0.67640185,0.10155336,-0.029320668,-0.02260135,0.217663,-0.13454263,-1.6269809,
1622750433589,1622750433590,10.297214,1.4653047,0.13399807,-0.0223745,-0.72448426,-0.12661743,0.6771927,0.09972081,-0.009773556,-0.022906773,0.2646545,-0.14134027,-1.557784,
1622750433691,1622750433691,10.8251295,0.8668,-0.44775695,-0.018736752,-0.7254241,-0.121679015,0.67720234,0.09422319,0.0027488125,-0.016951011,0.22487365,-0.0798345,-1.6121355,
1622750433792,1622750433793,9.794421,1.0881361,0.05503492,-0.018288434,-0.72473705,-0.11980576,0.67828333,0.08872557,0.0021379655,-0.025808297,0.2505113,-0.11064208,-1.5651773,
